mass_A
t	x	y
0.0	0.6445934164187707	0.5016737029272254
0.01	0.6441781384208102	0.5006802510207234
0.02	0.6435422224195625	0.4989068163836195
0.03	0.6421426217937828	0.4962513070462052
0.04	0.6411130520958387	0.4935217477650673
0.05	0.6398518562271195	0.49003983024333897
0.06	0.6376743466806575	0.48543668936899353
0.07	0.6360125387398029	0.48097702660772457
0.08	0.6340832262726351	0.475855087952073
0.09	0.6317008241263665	0.47027569894678867
0.1	0.6284736177663065	0.46359718208734346
0.11000000000000022	0.6256277963880149	0.4568496968663829
0.12000000000000023	0.6223948102831166	0.4491253660581439
0.13000000000000023	0.618262165880321	0.4404961608697271
0.14000000000000024	0.6143176554076822	0.4316710142841028
0.15000000000000022	0.6095729228517838	0.4221893952411604
0.16000000000000023	0.6048475310598574	0.4124279903071368
0.17000000000000023	0.5995914397088556	0.40173971015688903
0.18000000000000022	0.5937780216745864	0.3908947637625784
0.19	0.5876242295159345	0.3794245521856274
0.2	0.580928525775683	0.36726861063212735
0.21	0.5738781920330233	0.3547385164183567
0.22	0.565971280753251	0.3424738469536945
0.23	0.5577636317459439	0.32922514204128406
0.24	0.5489705611366466	0.3154875481952751
0.25	0.5392412666990668	0.3014399087091921
0.26	0.5290670121698579	0.287818753723322
0.27	0.51819396504497	0.2734278798314374
0.28	0.5066280199206851	0.2585346866987677
0.29	0.49419769548333925	0.2442884451711959
0.3	0.4811406387347593	0.23015978607548093
0.31	0.4648338685430996	0.2183310489215637
0.32	0.45234726395379765	0.2010002966468174
0.33	0.43725561838662974	0.1872941418410785
0.34	0.4212979435892178	0.1734779942597302
0.35	0.4046339397376616	0.1595479367242223
0.3600000000000002	0.3873174653033197	0.14644034347952806
0.3700000000000002	0.3687412030064815	0.13356737149544617
0.3800000000000002	0.34938820299201157	0.12054829206952022
0.39000000000000024	0.32965112948629594	0.10866819903615299
0.40000000000000024	0.30869227606224225	0.09705880507720299
0.41000000000000025	0.28727935879218014	0.0874636171442984
0.4200000000000002	0.26611501990640185	0.07554405174067969
0.4300000000000002	0.24328454349020878	0.0650838911299132
0.4400000000000002	0.2205503049101174	0.05574249201127934
0.45	0.19716255755276035	0.046720770240250786
0.46	0.17302690561151535	0.03825639384696644
0.47	0.14858175878035307	0.0314422524754131
0.48	0.12357836347300177	0.025275596015701285
0.49	0.09790147971165342	0.020514343269851576
0.5	0.07277130237767548	0.016784487540376536
0.51	0.046617624268380564	0.014327676664850797
0.52	0.021066101744880883	0.012715120590441886
0.53	-0.0050463758582826035	0.01234818664259707
0.54	-0.030984480882662035	0.013279748322983953
0.55	-0.05652257762013235	0.015430696051571657
