mass_A
t	x	y
0.0	0.6443731616814713	0.5032052416819373
0.0	0.6443731616814713	0.5032052416819373
0.010000000000000227	0.6443363521746429	0.5031985937672374
0.020000000000000226	0.6443285111254778	0.5030504863750077
0.030000000000000228	0.6439219585851973	0.502084078308664
0.04000000000000023	0.6433679855618776	0.5004674442902838
0.050000000000000225	0.6422669831901139	0.49834853171786914
0.06000000000000023	0.6408401525244415	0.49534164240593426
0.07	0.6395349044715609	0.49189559037897346
0.08	0.6382275360328876	0.4881754757681444
0.09	0.636221915881752	0.4834243052540307
0.1	0.6338388843404003	0.4777422840731041
0.11	0.6315086756719351	0.47195592258507124
0.12	0.629106806163719	0.46604942611057054
0.13	0.6258088269270171	0.45911810304111733
0.14	0.622435239342069	0.451764022378346
0.15	0.6188292975522846	0.4439626395705606
0.16	0.6145217381976263	0.43498284114949953
0.17	0.6102728794979325	0.4257001054529183
0.18	0.6053158926008805	0.4155699878798004
0.19	0.6002347950778336	0.404872792858876
0.2	0.5945461955140517	0.39430716791371123
0.21	0.5885836371257384	0.38316523723471496
0.22	0.5819346936818003	0.3713055047350787
0.23	0.5748945711702825	0.35862343108800165
0.24	0.5674919007237026	0.34585361260885056
0.25	0.5594721596386732	0.33290864655148383
0.26000000000000023	0.5505164283434681	0.31988045804162907
0.27000000000000024	0.5412126627720365	0.3060001900858268
0.28000000000000025	0.5313591122107147	0.2920228052220188
0.2900000000000002	0.5204751194225833	0.27786940799748583
0.3000000000000002	0.5090436537682467	0.2639121253770319
0.3100000000000002	0.4969176124518718	0.24903792677474884
0.32000000000000023	0.48426146614340493	0.23444462954149536
0.33000000000000024	0.46881813869136824	0.222672762144479
0.34	0.4557520390889017	0.20635814007501135
0.35	0.44062051905334443	0.19170673393774473
0.36	0.42462130209776283	0.1777088006091967
0.37	0.40788786633320473	0.163826524913942
0.38	0.39053962212555693	0.15003556021439834
0.39	0.3721471481096922	0.1368749602403566
0.4	0.3528983888087346	0.12444166791738032
0.41	0.33272525200254177	0.1117072805003616
0.42	0.3123275299555702	0.10019724547984554
0.43	0.2910247150652615	0.08871688581840698
0.44	0.26885661369044567	0.07767302293160538
0.45	0.2469147725672748	0.06761568899610793
0.46	0.22399306004803987	0.05807268139680766
0.47	0.20058735152365037	0.04902586978154877
0.48	0.17713335671916697	0.04089900760852405
0.49	0.15287080246773166	0.03309721286934364
0.5	0.1283910183856134	0.027423996628017644
0.5100000000000002	0.10307291317494127	0.021729542024554682
0.5200000000000002	0.07792071885586116	0.017932373924857914
0.5300000000000002	0.052025923584370415	0.01556576956540856
0.5400000000000003	0.026386875196375503	0.013109257416893949
0.5500000000000003	8.446197073207484E-4	0.012892879934768176
0.5600000000000003	-0.024741801737309	0.013881086800151654
0.5700000000000002	-0.05073732069790171	0.015428500226971953
0.5800000000000002	-0.07592204660903701	0.018176904203318744
0.5900000000000002	-0.10208474465818096	0.02439310710840692
0.6	-0.1258237479987444	0.026931377452122263
0.61	-0.15037632780592247	0.03246620135456857
0.62	-0.17494262286497142	0.03895795946976455
0.63	-0.19785519596940782	0.0464051430863639
0.64	-0.22079525269241684	0.05450063926062376
0.65	-0.24323860283662802	0.06350480052692664
0.66	-0.2644025418534546	0.0740829883418117
0.67	-0.2854728598828643	0.08674318101409562
0.68	-0.30535567197431784	0.0964769889975936
0.69	-0.32442667546399634	0.10826909689978048
0.7	-0.34391810520149735	0.11941180682634756
0.71	-0.3614550086997621	0.13222178943819762
0.72	-0.3776902147315858	0.14581449782010703
0.73	-0.3940956175585648	0.15901993256252067
0.74	-0.4098686046789955	0.1717971204018549
0.75	-0.4239696030330496	0.18563222379536382
0.7600000000000002	-0.4376722408836857	0.19934546795451058
0.7700000000000002	-0.4508057827962387	0.21341179775559344
0.7800000000000002	-0.4611906582521981	0.2275590654483216
0.7900000000000003	-0.47478583643044925	0.24015158669494108
0.8000000000000003	-0.48552068526210607	0.25398757864465626
0.8100000000000003	-0.49589344373292155	0.2668858816249218
0.8200000000000002	-0.5054496514312049	0.2797694531890746
0.8300000000000002	-0.5145162549653501	0.2923130811506061
0.8400000000000002	-0.5233625969072103	0.30455957124563376
0.8500000000000002	-0.5317533184098175	0.3166527583895435
0.8600000000000002	-0.5390202586386363	0.32818006244106823
0.87	-0.5467379191074974	0.33883036808365846
0.88	-0.5533794503039196	0.34970665197000933
