mass_A
t	x	y
0.0	0.6460563246042973	0.5065687394630767
0.0	0.6460563246042973	0.5065687394630767
0.01	0.646040771481461	0.5064555389587431
0.02	0.6449849724270952	0.5047191514167947
0.03	0.6446889250345921	0.5035029964779363
0.04	0.6437100517903603	0.5009100914650316
0.05	0.6426119916744607	0.49796616562753143
0.06	0.6406493578267328	0.4939379446010222
0.07	0.6389603862462826	0.48999631859707954
0.08	0.6367402457460655	0.48477980523260045
0.09	0.6344737778924677	0.47950693804479005
0.1	0.6319642880177349	0.47393929897516746
0.11	0.6291584815416383	0.4678247569372297
0.12000000000000023	0.6260066733129898	0.46063505561090595
0.13000000000000023	0.622631343255751	0.45256018204819093
0.14000000000000024	0.618979393802458	0.444038007822129
0.15000000000000022	0.6149152161668777	0.4350552468752009
0.16000000000000023	0.6103123578814568	0.42548916033418127
0.17000000000000023	0.6054551173922681	0.41532969072344017
0.18	0.6002927207620908	0.40482910944733796
0.19	0.594644790485411	0.3942540915790195
0.2	0.5884836556686769	0.38265433914188424
0.21	0.582161612483323	0.37076913182609184
0.22	0.5750940227933145	0.358078642316502
0.23	0.5673912307661598	0.3454553486223921
0.24	0.5592484727077932	0.3326140215280885
0.25	0.5504183954448055	0.318900269973678
0.26	0.5409885120086942	0.3048147754828208
0.27	0.5312009535484518	0.29099722664574956
0.28	0.5202368072249309	0.27699937927197554
0.29	0.5084787402741723	0.2621740777996729
0.3	0.49662561503312774	0.24763451317347585
0.31	0.48359358247886275	0.23348427865249072
0.32	0.46899367995923613	0.22085559225440726
0.33	0.4553627430206294	0.20402618705403813
0.34	0.44010701862865986	0.18982726799807026
0.35	0.42423082285745906	0.17622769738157285
0.36	0.4074744725932534	0.16202106963730023
0.3700000000000002	0.3900046378724832	0.1485167286597765
0.3800000000000002	0.3715882915729781	0.1356287370121847
0.39000000000000024	0.35197338139456036	0.1228455201507399
0.40000000000000024	0.33204926394531753	0.11033332888024527
0.41000000000000025	0.31127592622656663	0.09875581777317766
0.4200000000000002	0.2908732040641212	0.08804573749669575
0.4300000000000002	0.2679638526389626	0.07685319218214792
0.4400000000000002	0.24556636951070387	0.06636942855489225
0.45	0.22284984142342545	0.0570264663138077
0.46	0.19915461350354213	0.048011905501129326
0.47	0.17508101417447197	0.03973405166038657
0.48	0.15099054910341803	0.032704314773176923
0.49	0.12617926842713156	0.026911718431559595
0.5	0.10015092355121225	0.02162618859874077
0.51	0.07578607863031184	0.017836013006350737
0.52	0.04962794648454816	0.015152698515418339
0.53	0.023721000173443807	0.01325169076996724
0.54	-0.0018871065046054403	0.013073066963071756
0.55	-0.027862567567247254	0.013690424650192878
0.56	-0.05355825390991853	0.016169782725350745
0.57	-0.07883697247887	0.01882520576111979
0.58	-0.1051085255743982	0.02328167816596538
0.59	-0.12906610044456035	0.02791527090404322
0.6	-0.15369536263002737	0.03356881295091407
0.61	-0.17788361257951035	0.04040837987794377
0.6200000000000002	-0.20078058770617802	0.04809747539052056
0.6300000000000002	-0.22416643902795297	0.05587433368351524
0.6400000000000002	-0.24628423287501156	0.06570340683758968
0.6500000000000002	-0.26710526174949356	0.0759186997189717
0.6600000000000003	-0.289190192220835	0.08744436405778344
0.6700000000000003	-0.3077956996748355	0.09853703217985244
0.6800000000000003	-0.327452131706167	0.11016742176748784
0.6900000000000003	-0.34697666529699783	0.12166628614047692
0.7000000000000002	-0.3640848573454342	0.13473769798224877
0.71	-0.3810170469889669	0.1482056523488433
0.72	-0.3969368493735459	0.16131113061299007
0.73	-0.41189405726621836	0.17494769974831037
0.74	-0.42634037307257416	0.18923053142714252
0.75	-0.43995794012328887	0.20283431392046825
0.76	-0.45241302460984023	0.21669534712990673
0.77	-0.4628622879049506	0.23203896854786427
0.78	-0.47598728751832425	0.24438471752750496
0.79	-0.48643946549404277	0.25780950247495366
0.8	-0.496392965264641	0.2708403292321294
0.81	-0.5061899519162361	0.2838328671387222
0.82	-0.5151496252891674	0.2968074724812764
0.83	-0.523699676248065	0.30942923241566
0.84	-0.5315152815906817	0.32116879149104727
0.85	-0.5391748443734067	0.3326900425091422
0.86	-0.5467870022725514	0.3440543935667589
0.8700000000000002	-0.5532384742827465	0.35510333473306416
0.8800000000000002	-0.5592905902675048	0.3653912810483333
0.8900000000000002	-0.5649595750639999	0.3753385603353168
0.9000000000000002	-0.570389549996734	0.3850024416104467
0.9100000000000003	-0.5753286931768646	0.39413817470371965
0.9200000000000003	-0.5799078264859628	0.40259425686257816
0.9300000000000003	-0.5842838350935616	0.4107184752051454
0.9400000000000003	-0.5880792799044706	0.4183051604497165
0.9500000000000002	-0.5915745442720939	0.4252243625569974
0.9600000000000002	-0.5948044212972883	0.43159048501624897
0.9700000000000002	-0.5976893975061774	0.43734240324054063
0.98	-0.6003274952230319	0.44289688305599095
0.99	-0.6027825985686721	0.4476963738207511
1.0000000000000002	-0.6049988961096404	0.4521232371672944
1.01	-0.6066268021004017	0.45587556998936407
1.0200000000000002	-0.6082570389669849	0.4591344344315461
1.03	-0.609707338056649	0.46176911593953607
1.0400000000000005	-0.6107655638274591	0.46378076262675655
1.05	-0.6113265304215592	0.46517314386918573
1.0600000000000005	-0.6118862279805414	0.4661059150345206
1.07	-0.6121246588033191	0.4664994061022428
1.0800000000000005	-0.6121729368729341	0.46618872995446337
1.09	-0.6119458348866922	0.46573028421741314
1.1000000000000005	-0.611224355518592	0.46465744591922375
1.11	-0.6104048572479632	0.4625713874448798
1.12	-0.60903897343781	0.4602063838416952
1.13	-0.6076537450601491	0.45699485949646135
1.14	-0.606133195137834	0.4533607707169469
1.15	-0.6041365927524285	0.4492528346023702
1.16	-0.6018452868866287	0.44470182336906827
1.17	-0.5994371178483405	0.4394349152991873
1.18	-0.596374768525303	0.4336057173306463
1.19	-0.5934473741330113	0.4274163609049069
1.2	-0.5900638422208712	0.42071078735594164
1.21	-0.5860280582254195	0.41321106297602916
1.22	-0.5820464968780651	0.4053155700262753
1.23	-0.5774120399271515	0.39680755679494134
1.24	-0.5726359806836291	0.387791648470466
1.2500000000000004	-0.5672096196783989	0.3779606449854286
1.26	-0.5614450047367665	0.3679389568620344
1.2700000000000005	-0.5553216905576279	0.357682280405408
1.28	-0.5487092564491511	0.34660035090968694
1.2900000000000005	-0.5415634330369484	0.33509562370677676
1.3	-0.5337880317503069	0.323307323770266
1.3100000000000005	-0.5256117112905948	0.3111445842890257
1.32	-0.5172872238979493	0.2990737108250314
1.3300000000000005	-0.508175847622371	0.28614484508172794
1.34	-0.49865690024297704	0.2731493061827628
1.3500000000000005	-0.4882324949612744	0.2598313478376904
1.36	-0.47783447477785473	0.24663024564803493
1.37	-0.4659132183271198	0.2348117738788375
1.38	-0.45392331387815255	0.21842635253834847
1.39	-0.4409623015665252	0.20449595228527734
1.4	-0.42779378989976163	0.1908002337252167
1.41	-0.41333599635402746	0.17635719768335012
1.42	-0.3981196348577281	0.16264490043324797
1.43	-0.38261887775848885	0.1497590417423874
1.44	-0.3656781148850217	0.13598824966442968
1.45	-0.3482061225876765	0.12299007330146738
1.46	-0.3298356283289989	0.11112681067626307
1.47	-0.31024834791988337	0.09879990179476839
1.48	-0.29096412506356145	0.0883749398852256
1.49	-0.2693561581969796	0.07694991525438677
1.5000000000000004	-0.24939386736911429	0.06729719537524359
1.51	-0.2275772888256502	0.05770253211558418
1.5200000000000005	-0.20529425398889312	0.050036544692570906
1.53	-0.18252961156668668	0.041728778593349114
1.5400000000000005	-0.15920737128582918	0.035106614726846064
1.55	-0.13593085444906206	0.030058179431204368
